'Flow Duration','Tot Fwd Pkts','Tot Bwd Pkts','TotLen Fwd Pkts','TotLen Bwd Pkts','Fwd Pkt Len Max','Fwd Pkt Len Min','Fwd Pkt Len Mean','Fwd Pkt Len Std','Bwd Pkt Len Max','Bwd Pkt Len Min','Bwd Pkt Len Mean','Bwd Pkt Len Std','Flow IAT Mean','Flow IAT Std','Flow IAT Max','Flow IAT Min','Fwd IAT Tot','Fwd IAT Mean','Fwd IAT Std','Fwd IAT Max','Fwd IAT Min','Bwd IAT Tot','Bwd IAT Mean','Bwd IAT Std','Bwd IAT Max','Bwd IAT Min','Fwd PSH Flags','Bwd PSH Flags','Fwd URG Flags','Bwd URG Flags','Fwd Header Len','Bwd Header Len','Fwd Pkts/s','Bwd Pkts/s','Pkt Len Min','Pkt Len Max','Pkt Len Mean','Pkt Len Std','Pkt Len Var','FIN Flag Cnt','SYN Flag Cnt','RST Flag Cnt','PSH Flag Cnt','ACK Flag Cnt','URG Flag Cnt','CWE Flag Count','ECE Flag Cnt','Down/Up Ratio','Pkt Size Avg','Fwd Seg Size Avg','Bwd Seg Size Avg','Fwd Byts/b Avg','Fwd Pkts/b Avg','Fwd Blk Rate Avg','Bwd Byts/b Avg','Bwd Pkts/b Avg','Bwd Blk Rate Avg','Subflow Fwd Pkts','Subflow Fwd Byts','Subflow Bwd Pkts','Subflow Bwd Byts','Init Fwd Win Byts','Init Bwd Win Byts','Fwd Act Data Pkts','Fwd Seg Size Min','Active Mean','Active Std','Active Max','Active Min','Idle Mean','Idle Std','Idle Max','Idle Min',Tipo
115,0,2,0,0,0,0,0,0,0,0,0,0,115,0,115,115,0,0,0,0,0,115,115,0,115,115,0,0,0,0,0,64,0,17391.304348,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,2048,0,0,0,0,0,0,0,0,0,0,5
42115,0,2,0,0,0,0,0,0,0,0,0,0,42115,0,42115,42115,0,0,0,0,0,42115,42115,0,42115,42115,0,0,0,0,0,64,0,47.489018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
4215,0,2,0,0,0,0,0,0,0,0,0,0,4215,0,4215,4215,0,0,0,0,0,4215,4215,0,4215,4215,0,0,0,0,0,64,0,474.495848,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
154853,4,4,64,792,64,0,16,32,792,0,198,396,22121.857143,33790.992046,87052,82,151192,50397.333333,36945.352148,87052,13168,67719,22573,31249.38001,58639,3562,0,0,0,0,128,148,25.830949,25.830949,0,792,95.111111,262.189075,68743.111111,0,1,0,0,0,0,0,0,1,107,16,198,0,0,0,0,0,0,4,64,4,792,-1,7240,1,0,0,0,0,0,0,0,0,0,5
2671,0,2,0,0,0,0,0,0,0,0,0,0,2671,0,2671,2671,0,0,0,0,0,2671,2671,0,2671,2671,0,0,0,0,0,64,0,748.783227,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
3402,0,2,0,0,0,0,0,0,0,0,0,0,3402,0,3402,3402,0,0,0,0,0,3402,3402,0,3402,3402,0,0,0,0,0,64,0,587.889477,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
5406,0,2,0,0,0,0,0,0,0,0,0,0,5406,0,5406,5406,0,0,0,0,0,5406,5406,0,5406,5406,0,0,0,0,0,64,0,369.959304,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
3552,0,2,0,0,0,0,0,0,0,0,0,0,3552,0,3552,3552,0,0,0,0,0,3552,3552,0,3552,3552,0,0,0,0,0,64,0,563.063063,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
5826,0,2,0,0,0,0,0,0,0,0,0,0,5826,0,5826,5826,0,0,0,0,0,5826,5826,0,5826,5826,0,0,0,0,0,64,0,343.288706,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
2905,0,2,0,0,0,0,0,0,0,0,0,0,2905,0,2905,2905,0,0,0,0,0,2905,2905,0,2905,2905,0,0,0,0,0,64,0,688.468158,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
7651,0,2,0,0,0,0,0,0,0,0,0,0,7651,0,7651,7651,0,0,0,0,0,7651,7651,0,7651,7651,0,0,0,0,0,64,0,261.403738,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
7161,0,2,0,0,0,0,0,0,0,0,0,0,7161,0,7161,7161,0,0,0,0,0,7161,7161,0,7161,7161,0,0,0,0,0,64,0,279.290602,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
2424,0,2,0,0,0,0,0,0,0,0,0,0,2424,0,2424,2424,0,0,0,0,0,2424,2424,0,2424,2424,0,0,0,0,0,64,0,825.082508,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
191,0,2,0,0,0,0,0,0,0,0,0,0,191,0,191,191,0,0,0,0,0,191,191,0,191,191,0,0,0,0,0,64,0,10471.204188,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,2048,0,0,0,0,0,0,0,0,0,0,5
2399,0,2,0,0,0,0,0,0,0,0,0,0,2399,0,2399,2399,0,0,0,0,0,2399,2399,0,2399,2399,0,0,0,0,0,64,0,833.6807,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
3313,0,2,0,0,0,0,0,0,0,0,0,0,3313,0,3313,3313,0,0,0,0,0,3313,3313,0,3313,3313,0,0,0,0,0,64,0,603.682463,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
198,0,2,0,0,0,0,0,0,0,0,0,0,198,0,198,198,0,0,0,0,0,198,198,0,198,198,0,0,0,0,0,64,0,10101.010101,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,2048,0,0,0,0,0,0,0,0,0,0,5
4080,0,2,0,0,0,0,0,0,0,0,0,0,4080,0,4080,4080,0,0,0,0,0,4080,4080,0,4080,4080,0,0,0,0,0,64,0,490.196078,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
4364,0,2,0,0,0,0,0,0,0,0,0,0,4364,0,4364,4364,0,0,0,0,0,4364,4364,0,4364,4364,0,0,0,0,0,64,0,458.295142,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
6013,0,2,0,0,0,0,0,0,0,0,0,0,6013,0,6013,6013,0,0,0,0,0,6013,6013,0,6013,6013,0,0,0,0,0,64,0,332.612673,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
5367,0,2,0,0,0,0,0,0,0,0,0,0,5367,0,5367,5367,0,0,0,0,0,5367,5367,0,5367,5367,0,0,0,0,0,64,0,372.647662,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
5009,0,2,0,0,0,0,0,0,0,0,0,0,5009,0,5009,5009,0,0,0,0,0,5009,5009,0,5009,5009,0,0,0,0,0,64,0,399.281294,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
3170,0,2,0,0,0,0,0,0,0,0,0,0,3170,0,3170,3170,0,0,0,0,0,3170,3170,0,3170,3170,0,0,0,0,0,64,0,630.914826,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
4819,0,2,0,0,0,0,0,0,0,0,0,0,4819,0,4819,4819,0,0,0,0,0,4819,4819,0,4819,4819,0,0,0,0,0,64,0,415.023864,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
4321,0,2,0,0,0,0,0,0,0,0,0,0,4321,0,4321,4321,0,0,0,0,0,4321,4321,0,4321,4321,0,0,0,0,0,64,0,462.85582,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
4192,0,2,0,0,0,0,0,0,0,0,0,0,4192,0,4192,4192,0,0,0,0,0,4192,4192,0,4192,4192,0,0,0,0,0,64,0,477.099237,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
3775,0,2,0,0,0,0,0,0,0,0,0,0,3775,0,3775,3775,0,0,0,0,0,3775,3775,0,3775,3775,0,0,0,0,0,64,0,529.801325,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
17348,0,2,0,0,0,0,0,0,0,0,0,0,17348,0,17348,17348,0,0,0,0,0,17348,17348,0,17348,17348,0,0,0,0,0,64,0,115.287065,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
20604,0,2,0,0,0,0,0,0,0,0,0,0,20604,0,20604,20604,0,0,0,0,0,20604,20604,0,20604,20604,0,0,0,0,0,64,0,97.06853,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
213,0,2,0,0,0,0,0,0,0,0,0,0,213,0,213,213,0,0,0,0,0,213,213,0,213,213,0,0,0,0,0,64,0,9389.671362,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,2048,0,0,0,0,0,0,0,0,0,0,5
5569,0,2,0,0,0,0,0,0,0,0,0,0,5569,0,5569,5569,0,0,0,0,0,5569,5569,0,5569,5569,0,0,0,0,0,64,0,359.130903,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
4151,0,2,0,0,0,0,0,0,0,0,0,0,4151,0,4151,4151,0,0,0,0,0,4151,4151,0,4151,4151,0,0,0,0,0,64,0,481.811612,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
4344,0,2,0,0,0,0,0,0,0,0,0,0,4344,0,4344,4344,0,0,0,0,0,4344,4344,0,4344,4344,0,0,0,0,0,64,0,460.405157,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
157592,4,4,64,792,64,0,16,32,792,0,198,396,22513.142857,35049.939041,94599,8,149431,49810.333333,41324.956532,94599,13160,62865,20955,29646.496572,54877,8,0,0,0,0,128,148,25.381999,25.381999,0,792,95.111111,262.189075,68743.111111,0,1,0,0,0,0,0,0,1,107,16,198,0,0,0,0,0,0,4,64,4,792,-1,7240,1,0,0,0,0,0,0,0,0,0,5
156,0,2,0,0,0,0,0,0,0,0,0,0,156,0,156,156,0,0,0,0,0,156,156,0,156,156,0,0,0,0,0,64,0,12820.512821,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,2048,0,0,0,0,0,0,0,0,0,0,5
2897,0,2,0,0,0,0,0,0,0,0,0,0,2897,0,2897,2897,0,0,0,0,0,2897,2897,0,2897,2897,0,0,0,0,0,64,0,690.369348,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
7936,0,2,0,0,0,0,0,0,0,0,0,0,7936,0,7936,7936,0,0,0,0,0,7936,7936,0,7936,7936,0,0,0,0,0,64,0,252.016129,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
3632,0,2,0,0,0,0,0,0,0,0,0,0,3632,0,3632,3632,0,0,0,0,0,3632,3632,0,3632,3632,0,0,0,0,0,64,0,550.660793,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
97,0,2,0,0,0,0,0,0,0,0,0,0,97,0,97,97,0,0,0,0,0,97,97,0,97,97,0,0,0,0,0,64,0,20618.556701,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,2048,0,0,0,0,0,0,0,0,0,0,5
157,0,2,0,0,0,0,0,0,0,0,0,0,157,0,157,157,0,0,0,0,0,157,157,0,157,157,0,0,0,0,0,64,0,12738.853503,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,2048,0,0,0,0,0,0,0,0,0,0,5
14122,0,2,0,0,0,0,0,0,0,0,0,0,14122,0,14122,14122,0,0,0,0,0,14122,14122,0,14122,14122,0,0,0,0,0,64,0,141.623,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
3327,0,2,0,0,0,0,0,0,0,0,0,0,3327,0,3327,3327,0,0,0,0,0,3327,3327,0,3327,3327,0,0,0,0,0,64,0,601.14217,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
9326,0,2,0,0,0,0,0,0,0,0,0,0,9326,0,9326,9326,0,0,0,0,0,9326,9326,0,9326,9326,0,0,0,0,0,64,0,214.454214,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
9352,0,2,0,0,0,0,0,0,0,0,0,0,9352,0,9352,9352,0,0,0,0,0,9352,9352,0,9352,9352,0,0,0,0,0,64,0,213.857998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
3943,0,2,0,0,0,0,0,0,0,0,0,0,3943,0,3943,3943,0,0,0,0,0,3943,3943,0,3943,3943,0,0,0,0,0,64,0,507.227999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
4818,0,2,0,0,0,0,0,0,0,0,0,0,4818,0,4818,4818,0,0,0,0,0,4818,4818,0,4818,4818,0,0,0,0,0,64,0,415.110004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
14476,0,2,0,0,0,0,0,0,0,0,0,0,14476,0,14476,14476,0,0,0,0,0,14476,14476,0,14476,14476,0,0,0,0,0,64,0,138.159713,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
20848,0,2,0,0,0,0,0,0,0,0,0,0,20848,0,20848,20848,0,0,0,0,0,20848,20848,0,20848,20848,0,0,0,0,0,64,0,95.932464,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
4901,0,2,0,0,0,0,0,0,0,0,0,0,4901,0,4901,4901,0,0,0,0,0,4901,4901,0,4901,4901,0,0,0,0,0,64,0,408.079984,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
10303,0,2,0,0,0,0,0,0,0,0,0,0,10303,0,10303,10303,0,0,0,0,0,10303,10303,0,10303,10303,0,0,0,0,0,64,0,194.118218,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
4000,0,2,0,0,0,0,0,0,0,0,0,0,4000,0,4000,4000,0,0,0,0,0,4000,4000,0,4000,4000,0,0,0,0,0,64,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
4914,0,2,0,0,0,0,0,0,0,0,0,0,4914,0,4914,4914,0,0,0,0,0,4914,4914,0,4914,4914,0,0,0,0,0,64,0,407.000407,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
4555,0,2,0,0,0,0,0,0,0,0,0,0,4555,0,4555,4555,0,0,0,0,0,4555,4555,0,4555,4555,0,0,0,0,0,64,0,439.077936,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
8337,0,2,0,0,0,0,0,0,0,0,0,0,8337,0,8337,8337,0,0,0,0,0,8337,8337,0,8337,8337,0,0,0,0,0,64,0,239.894446,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
9095,0,2,0,0,0,0,0,0,0,0,0,0,9095,0,9095,9095,0,0,0,0,0,9095,9095,0,9095,9095,0,0,0,0,0,64,0,219.901045,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
2778,0,2,0,0,0,0,0,0,0,0,0,0,2778,0,2778,2778,0,0,0,0,0,2778,2778,0,2778,2778,0,0,0,0,0,64,0,719.942405,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
161187,4,4,63,528,63,0,15.75,31.5,528,0,132,264,23026.714286,36328.018382,101157,118,134202,44734,49625.998801,101157,7858,59912,19970.666667,16322.828197,31742,1337,0,0,0,0,128,148,24.815897,24.815897,0,528,65.666667,174.62245,30493,0,1,0,0,0,0,0,0,1,73.875,15.75,132,0,0,0,0,0,0,4,63,4,528,-1,7240,1,0,0,0,0,0,0,0,0,0,5
3296,0,2,0,0,0,0,0,0,0,0,0,0,3296,0,3296,3296,0,0,0,0,0,3296,3296,0,3296,3296,0,0,0,0,0,64,0,606.796117,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
14223,0,2,0,0,0,0,0,0,0,0,0,0,14223,0,14223,14223,0,0,0,0,0,14223,14223,0,14223,14223,0,0,0,0,0,64,0,140.61731,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
3538,0,2,0,0,0,0,0,0,0,0,0,0,3538,0,3538,3538,0,0,0,0,0,3538,3538,0,3538,3538,0,0,0,0,0,64,0,565.291125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
51,0,2,0,0,0,0,0,0,0,0,0,0,51,0,51,51,0,0,0,0,0,51,51,0,51,51,0,0,0,0,0,64,0,39215.686275,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,2048,0,0,0,0,0,0,0,0,0,0,5
9019,0,2,0,0,0,0,0,0,0,0,0,0,9019,0,9019,9019,0,0,0,0,0,9019,9019,0,9019,9019,0,0,0,0,0,64,0,221.754075,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
3597,0,2,0,0,0,0,0,0,0,0,0,0,3597,0,3597,3597,0,0,0,0,0,3597,3597,0,3597,3597,0,0,0,0,0,64,0,556.018905,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
17551,0,2,0,0,0,0,0,0,0,0,0,0,17551,0,17551,17551,0,0,0,0,0,17551,17551,0,17551,17551,0,0,0,0,0,64,0,113.953621,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
5468,0,2,0,0,0,0,0,0,0,0,0,0,5468,0,5468,5468,0,0,0,0,0,5468,5468,0,5468,5468,0,0,0,0,0,64,0,365.764448,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
7017,0,2,0,0,0,0,0,0,0,0,0,0,7017,0,7017,7017,0,0,0,0,0,7017,7017,0,7017,7017,0,0,0,0,0,64,0,285.022089,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
3035,0,2,0,0,0,0,0,0,0,0,0,0,3035,0,3035,3035,0,0,0,0,0,3035,3035,0,3035,3035,0,0,0,0,0,64,0,658.978583,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
5363,0,2,0,0,0,0,0,0,0,0,0,0,5363,0,5363,5363,0,0,0,0,0,5363,5363,0,5363,5363,0,0,0,0,0,64,0,372.925601,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
3044,0,2,0,0,0,0,0,0,0,0,0,0,3044,0,3044,3044,0,0,0,0,0,3044,3044,0,3044,3044,0,0,0,0,0,64,0,657.030223,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
2519,0,2,0,0,0,0,0,0,0,0,0,0,2519,0,2519,2519,0,0,0,0,0,2519,2519,0,2519,2519,0,0,0,0,0,64,0,793.965859,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
10237,0,2,0,0,0,0,0,0,0,0,0,0,10237,0,10237,10237,0,0,0,0,0,10237,10237,0,10237,10237,0,0,0,0,0,64,0,195.369737,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
7709,0,2,0,0,0,0,0,0,0,0,0,0,7709,0,7709,7709,0,0,0,0,0,7709,7709,0,7709,7709,0,0,0,0,0,64,0,259.437022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
7682,0,2,0,0,0,0,0,0,0,0,0,0,7682,0,7682,7682,0,0,0,0,0,7682,7682,0,7682,7682,0,0,0,0,0,64,0,260.348867,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
2782,0,2,0,0,0,0,0,0,0,0,0,0,2782,0,2782,2782,0,0,0,0,0,2782,2782,0,2782,2782,0,0,0,0,0,64,0,718.907261,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
8686,0,2,0,0,0,0,0,0,0,0,0,0,8686,0,8686,8686,0,0,0,0,0,8686,8686,0,8686,8686,0,0,0,0,0,64,0,230.255584,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
51,0,2,0,0,0,0,0,0,0,0,0,0,51,0,51,51,0,0,0,0,0,51,51,0,51,51,0,0,0,0,0,64,0,39215.686275,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,2048,0,0,0,0,0,0,0,0,0,0,5
5164,0,2,0,0,0,0,0,0,0,0,0,0,5164,0,5164,5164,0,0,0,0,0,5164,5164,0,5164,5164,0,0,0,0,0,64,0,387.296669,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
8566,0,2,0,0,0,0,0,0,0,0,0,0,8566,0,8566,8566,0,0,0,0,0,8566,8566,0,8566,8566,0,0,0,0,0,64,0,233.481205,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
155918,4,4,64,792,64,0,16,32,792,0,198,396,22274,38694.166722,100685,48,152848,50949.333333,48309.508964,100685,4205,55185,18395,28250.204088,51000,1221,0,0,0,0,128,148,25.654511,25.654511,0,792,95.111111,262.189075,68743.111111,0,1,0,0,0,0,0,0,1,107,16,198,0,0,0,0,0,0,4,64,4,792,-1,7240,1,0,0,0,0,0,0,0,0,0,5
12315,0,2,0,0,0,0,0,0,0,0,0,0,12315,0,12315,12315,0,0,0,0,0,12315,12315,0,12315,12315,0,0,0,0,0,64,0,162.403573,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
5920,0,2,0,0,0,0,0,0,0,0,0,0,5920,0,5920,5920,0,0,0,0,0,5920,5920,0,5920,5920,0,0,0,0,0,64,0,337.837838,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
